"Fundplatz";"Grabkomplexnummer";"Grabkomplexbezeichnung";"Grabkomplexbeschreibung";"Grabkomplexerhaltung";"Hügeleinbauten";"Grabstele";"Hügelerweiterung";"Einfachgrablage"
2343;3255;"Grab 6";;5;0;0;0;
2343;3256;"Grab 8";;5;0;0;0;
2343;3257;"Grab 9";;5;0;0;0;
2343;3258;"Grab 14";;5;0;0;0;
2343;3259;"Grab 15";;5;0;0;0;
2343;3260;"Grab 18";;5;0;0;0;
2343;3261;"Grab 20";;5;0;0;0;
2343;3262;"Grab 23";;5;0;0;0;
2343;3263;"Grab 27";;5;0;0;0;
2343;3264;"Fläche B 15";;5;0;0;0;
2343;3265;"Fläche C 11";;5;0;0;0;
2343;3266;"Fläche C 13 Fst. 7";;5;0;0;0;
2343;3267;"Fläche C 13 Fst. 9";;5;0;0;0;
2343;3268;"Fläche C 14 Fst. 6";;5;0;0;0;
2343;3269;"Fläche C 14 Fst. 10";;5;0;0;0;
2343;3270;"Fläche C 15";;5;0;0;0;
2343;3271;"Fläche C 16";;5;0;0;0;
2343;3272;"Fläche D 8";;5;0;0;0;
2343;3273;"Fläche D 9";;5;0;0;0;
2343;3274;"Fläche D 13";;5;0;0;0;
2343;3275;"Fläche D 14";;5;0;0;0;
2343;3276;"Fläche E 8";;5;0;0;0;
2343;3277;"Fläche B 13";;5;0;0;0;
2343;3278;"Fläche B 14";;5;0;0;0;
2343;3279;"Fläche C 8";;5;0;0;0;
2343;3280;"Fläche C 9";;5;0;0;0;
2343;3281;"Fläche C 12";;5;0;0;0;
2343;3282;"Fläche C 13/C 14";;5;0;0;0;
2343;3283;"Fläche D 7";;5;0;0;0;
2343;3284;"Fläche D 13 Steinkranz";"Unter dem Steinkranz von Grabhügel 28 gelegen";5;0;0;0;"2"
2343;3285;"Fläche D 11";;5;0;0;0;
2343;3286;"Urne 5 und 6";;5;0;0;0;
2343;3287;"Gefäß 1";;5;0;0;0;
2348;2028;"Hügel 1";"Hügel, bereits angetrichtert";3;0;0;0;
2348;2029;"Hügel 4";"Hügel, angetrichtert";3;0;0;0;
2366;2343;"'Großer Bühl'";"Grabhügel, stark verflacht (Dm. 60-70 m); durch Kreuzschnitt untersucht [also nicht flächig aufgedeckt!]; am N-Rand uk-zeitliches Brandgrab überdeckt, außerdem Reste einer wohl kaiserzeitlichen Nachbestattung; im Profil sichtbare Schüttungslinien lassen u";2;0;0;0;
2366;2344;"'Kleiner Bühl'";"Grabhügel, etwa 100 m s vom 'Großen Bühl'; ""Er enthielt in seinem Zentrum eine 4 x 6 m große, gezimmerte Grabkammer mit alt geplünderter Wagenbestattung. Die Kammer umzogen ein im Dm. 30 m messendes Pfostengräbchen und ein lückenhafter innerer Pfostenkran";2;0;0;0;
2368;2517;"Grab 2";"Grab mit Steinkreis aus flachliegenden Steinbrocken, dessen s Hälfte weitgehend zerstört war";3;0;0;0;
2368;2518;"Grab 3";"Grab im Zwickel der Gräber 2 und 4 [also wohl jünger als diese]";3;0;0;0;
2368;2519;"Grab 4";"Grab mit Steinkreis, der nur im NW erhalten war und an den von Grab 2 stieß";3;0;0;0;
2368;2520;"Grab 5/6";"Durch Steinschicht vertikal voneinander getrennte Gräber, wvon Grab 2";3;0;0;0;
2368;2521;"Grab 7";"Grab unter Steinpackung";3;0;0;0;
2368;2522;"Grab 8";"""Drei oder vier Steine eines Steinkreises und Reste von Ober- und Unterschenkeln sowie Füßen einer weitgehend zerstörten Körperbestattung.""";3;0;0;0;
2369;2802;"Hügel 5";"Hügel (Dm. 13-15 m) mit Steinpackung und Lehmschüttung; bronzezeitlich, mit hallstattzeitlichen Nachbestattungen, durch Raubgrabung gestört";3;0;0;0;
2369;2803;"Hügel 7";"Hügel (Dm. 10-11 m, H. 0,6-0,8 m), auf natürlicher Bodenwelle angelegt; im angenommenen Zentrum Störung";3;0;0;0;
2369;2804;"Hügel 8";"Hügel, aufgeschüttet aus kiesigem Lehm";3;0;0;0;
2374;2989;"Grab 1";"Brandgrab, angeblich überhügelt";4;0;0;0;
2374;2990;"Grab 2";"Brandgrab, angeblich überhügelt";4;0;0;0;
2374;2991;"Grab 6";"Körperbestattung, angeblich ""Flachgrab""";4;0;0;0;
2387;2615;"Hügel 1865";"Hügelö mit sechseckiger Steinplattenkammer ca. 0,5 m über dem gewachsenen Boden; darin 2 Skelette";3;0;0;0;
2391;2961;"Hügel 3";"Stark verebneter Hügel, mit schmalem Kreisgraben (B. 0,35 m) und darin dichte Reihe von Pfosten (B. 0,2-0,35 m), die z.T. mit ""dünnen angespitzten Rundhölzern gegeneinander verkeilt"" waren; mit reichem Zentralgrab und tangential angeordneten Nachbestattun";2;0;0;0;
2409;2118;"Hügel 1910";"Hügel, von Steinkreis umgeben";3;0;0;0;
2416;2112;"'Bürzel'";"Hügel mit Steinkreis und lückenhafter Steinpackung (ca. 8,5 x 7,5 m);";2;0;0;0;
2417;2144;"'Heiligenbuck'";"Grabhügel (1880: Dm. 70-74, H. 3-3,5 m); Wagner untersuchte nur begrenzten Ausschnitt des Zentrums, indem er zuerst kreisförmigen Graben ausheben ließ und dann stehengebliebenen Block von 6 m Dm. anging; in diesem Ausschnitt traf er nur auf Sand";3;0;0;0;
2438;3194;"Skelettgrab 1, 1926";"Eingetiefte Körperbestattung";4;0;0;0;
2438;3195;"Skelettgrab 3/1927";"Wohl eingetiefte Körperbestattung";4;0;0;0;
2438;3196;"Skelettgrab 4/1927";"Wohl eingetiefte Körperbestattung";4;0;0;0;
2438;3197;"Brandgrab 27/1931";"Brandgrubengrab";4;0;0;0;
2438;3198;"Skelettgrab 31/1931";"Eingetiefte Körperbestattung";4;0;0;0;
2438;3199;"Brandgrab 2/1935";"Brandgrubengrab";4;0;0;0;
2438;3200;"Brandgrab 5/1935";"Brandgrab";4;0;0;0;
2438;3201;"Brandgrab 6, 1935";"Brandgrab";4;0;0;0;
2438;3202;"Skelettgrab 9/1935";"Wohl eingetiefte Körperbestattung";4;0;0;0;
2438;3203;"Skelettgrab 12/1935";"Wohl eingetiefte Körperbestattung";4;0;0;0;
2438;3204;"Brandgrab 13/1936";"Brangrab";4;0;0;0;
2438;3205;"Brandgrab 14/1936";"Brandgrab";4;0;0;0;
2438;3206;"Brandgrab 15/1936";"Brandgrab";4;0;0;0;
2438;3207;"Brandgrab 33a/1939";"Brandgrab";4;0;0;0;
2438;3208;"Brandgrab 36/1939";"Brandgrab";4;0;0;0;
2439;2962;"Hügel 1987";"Wohl vollkommen verflachter Hügel, von Kreisgraben (B. 1,4 m) umgeben; an 2 Stellen im Graben Grabkeramik";3;0;0;0;
2456;3018;"Grab 1937";"Körperbestattung unter Steinpackung [überhügelt?]";4;0;0;0;
2460;2960;"Hügel B";"Hügel (Dm. 25-30 m; ehemalige H. von 4-5 m); oberhalb der Körpernachbestattung Keramik und Leichenbrand dicht unter der Oberfläche, die angeblich von verlagertem und zerstörtem HaC-Brandgrab stammen; Hügel 1862 beim Bahnbau teilweise zerstört";3;0;0;0;
2464;3004;"Hügel 1";"Hügel mit Steinkranz/-mauer (einige Steine machten geschichteten Eindruck) (Dm. 9,6-10,2 m); in dezentraler Lage Steinstele; Befund unklar, im Zentrum ver- oder inkohlte Reste von Eichenbohlen [Scheiterhaufenreste? Grabkammerboden?], weitere ""Brandplatte""";2;0;1;0;
2470;2959;"Hügel 8";"Hügel mit Kreisgraben (B. 0,3 m), in das senkrecht stehende Holzbretter eingelassen worden waren";3;0;0;0;
2472;2988;"Grab 2";"Eingetieftes Brandgrab";4;0;0;0;
2482;2616;"Hügel 1928";"Hügel mit ca. 1 m hohen, 6 m im Dm. messenden Steinpackung";3;0;0;0;
2508;2141;"Grab 1";"Brandgrab";3;0;0;0;
2510;2987;"Brandgrab";"Brandgrab, in 1,2-1,5 m T., zufällig entdeckt";4;0;0;0;
2526;2083;"Hügel 1";"Hügel mit kreisförmiger Steineinfassung aus großen unbehauenen Muschelkalkblöcken";3;0;0;0;
2526;2084;"Hügel 2";"Hügel mit Steinkranz";3;0;0;0;
2526;2085;"Hügel 3";"Hügel mit Steinkranz";3;0;0;0;
2533;2086;"Hügel 1899";"Hügel mit ""Steingewölbe""";3;0;0;0;
2542;2091;"Gh. 1";"Hügel (Umfang 40 Schritt, bei 1 Schritt = 0,7-0,9 m)";3;0;0;0;
2542;2092;"Gh. 10";"Hügel mit Steinpackung";3;0;0;0;
2542;2093;"Gh. 11";"Hügel mit Steinpackung";3;0;0;0;
2543;2094;"Gh. 1";"Hügel [offensichtlich ohne Steinpackung], mit dicker Brandschicht";3;0;0;0;
2543;2095;"Gh. 2";"Hügel mit Steinpackung (in 0,3 m Tiefe)";3;0;0;0;
2555;2931;"Hügel A";"Fast vollkommen zerstörter Hügel mit zentraler Brandbestattung und HaD3-Grab";3;0;0;0;
2576;2516;"Hügel 1";"Hügel mit Steinkreis aus ehemals wohl senkrecht gestellten Steinplatten; zwischen und unter den Steinen Holzkohleschicht; in der Schicht verbrannte Knochenstückchen und Keramikscherben [ebenfalls Reste des Scheiterhaufens?]";3;0;0;0;
2635;3037;"Grab 1";"Wohl überhügeltes Kammergrab";3;0;0;0;
2636;2998;"Hügel 1931";"Verflachter Hügel (Dm. 30-32, H. 0,7-0,8 m)";3;0;0;0;
2653;2654;"Hügel 1996";"Hügel, wohl vollständig untersucht; 0,9 m unter dem Hügelgipfel 2 HaD-Keramikgefäße, ohne menschliche Reste [von Ausgräbern trotzdem als Nachbestattung angesprochen]";2;0;0;0;
2663;2105;"'Lampelberg'";"Hügel, angegraben";3;0;0;0;
2687;2971;"Hügel 4";"Sehr schlecht erhaltener Hügel";3;0;0;0;
2732;2794;"Hügel 1";"Hügel, weitgehend verackert, kein Kreisgraben nachweisbar";3;0;0;0;
2732;2795;"Hügel 2";"Hügel, kein Kreisgraben nachweisbar; außerhalb der Zentralkammer im W Feuerstelle";3;0;0;0;
2737;2714;"Hügel 2";"Hügel mit Kreisgraben und darin Pfostenlöcher [leider nur als Notiz vorgelegt]";3;0;0;0;
2740;3190;"Hügel 1957";"Hügel von geringer Höhe, mit Kreisgraben und Steinkranz, auf dem ""in Abständen von etwa zwei Metern ... ursprünglich senkrecht gesetzte Sand- und Nagelfluhsteine"" lagen";3;0;0;0;
2744;1195;"Hügel 1961";"Hügel, 1961 angegraben";3;0;0;0;
2762;2776;"Hügel 2";"Hügel, 1912 von Maurer gegraben";3;0;0;0;
2774;3232;"Hügel 1928";"Hügel, mit Pferdezaumzeug und Jochteilen [nach Trachsel HaC1-zeitlich]; mit römischen und frühmittelalterlichen Nachbestattungen";3;0;0;0;
2789;2655;"Hügel 13";"Hügel";3;0;0;0;
2789;2656;"Hügel 15";"Verschleifter Hügel mit Brandbestattung [wegen unzulänglicher Dokumentation nicht auswertbar]";3;0;0;0;
2789;2657;"Hügel 17";"Verschleifter Hügel mit Brandbestattung [wegen unzulänglicher Dokumentation nicht auswertbar]";3;0;0;0;
2789;2658;"Hügel 14";"Verschleifter Hügel mit Brandbestattung [wegen unzulänglicher Dokumentation nicht auswertbar]";3;0;0;0;
2794;2133;"Hügel 1985";"Hügel mit Steinkreis";2;0;0;0;
2796;2775;"Hügel 1970";"Hügel mit Kreisgraben (0,3 m B.)";3;0;0;0;
2804;3005;"Hügel 2";"Hügel, 1908 nur teilweise untersucht";3;0;0;0;
2804;3012;"Hügel 1";"Hügel, unter Hochäckern liegend, 1907 wohl nur teilweise untersucht";3;0;0;0;
2810;2740;"Grab 7";"Hügel mit kreisförmiger Steinsetzung aus Rollsteinen, die in 3-4 Lagen übereinander lagen, 0,2-0,5 m über der alten Oberfläche errichtet";2;0;0;0;
2850;2797;"Hügel 8";"Hügel, verflacht, kein Kreisgraben nachweisbar";3;0;0;0;
2850;2798;"Hügel 15";"Hügel, stark gestört";3;0;0;0;
2892;2128;"Grab 1961";"Brandgrab";4;0;0;0;
2895;2135;"Hügel 2";"Hügel mit Schüttung aus Lößlehm; vollkommen zerwühlt; mit Wagenresten";3;0;0;0;
2895;2681;"Hügel 1";"Hügel aus Lößlehm (Dm. 23 x 20 m); keine Grabeinbauten beobachtet; am SO-Rand und im Zentrum ""zwei annähernd kreisrunde, flache Mulden von etwa 2 m Durchmesser, die mit verziegeltem Lehm und Holzkohle angefüllt waren."", jedoch ohne Leichenbrandpartikel";3;0;0;0;
2897;2729;"Hügel 2";"Stark verflachter Hügel";3;0;0;0;
2899;2531;"Grab 1/1980";"Angeblich Flachgrab im Bereich der Römerstraße, durch diese teilweise zerstört";4;0;0;0;
2899;2536;"Hügel 2/1984";"Wohl Grabhügel, oberste Bestattung bereits 0,3 m unter Oberfläche, Kammerboden wohl ca. 0,5 m unter Oberfläche";3;0;0;0;
2899;2543;"Hügel 3/1988";"Stark verflachter Hügel (H. 0,3-0,35 m), aus torfähnlichem Material aufgeschüttet";3;0;0;0;
2899;2548;"Hügel 4/1990";"Hügel";2;0;0;0;
2899;2549;"Hügel 5/1990";"Hügel, im nw Quadranten war Hügelbegrenzung auf angeschwemmtem hellem Sand gut zu erkennen; offenbar keine Hügelbegrenzung; knapp außerhalb des ehemaligen Hügels auf Bestattungsniveau Hirschschulterblatt [Reste eines Totenmahls wie Koch spekuliert?]";2;0;0;0;
2899;2550;"Grab 1998/11";"Hügel";3;0;0;0;
2899;2551;"Hügel 9";"Hügel, stark verflacht";3;0;0;0;
2899;2552;"Hügel ?";"Hügel mit Kreisgraben";3;0;0;0;
2899;2553;"Hügel 3/1998";"Hügel [keine weiteren Einzelheiten mitgeteilt] [nach Herzig 1999 Dendro-Datum von 641 +/- 10 Jahre aus ""Hügel 3""; bei Engelhardt/Haidt 1998 wird aber im Zusammenhang damit von ""eingetiefter Bestattung einer jungen Frau in einem Holzsarg"" mit Nadelbeigabe ";3;0;0;0;
2911;2532;"Grab 400";"Körpergrab unter einer Steinpackung; möglicherweise mit Rest eines Steinkranzes";3;0;0;0;
2911;2533;"Grab 401";"Körpergrab unter einer Steinsetzung, evtl. mit Rudimenten eines Steinkreises";3;0;0;0;
2911;2534;"Grab 402";"Körperbestattung unter einer Steinpackung, direkt s des großen Steinkranzes III, auf den sie Bezug nahm; direkt unter der Bestattung [nach Text unter dem rechten Bein, nach Plan unter dem gesamten Körper] wohl bronzezeitliche Körperbestattung (auffällig r";3;0;0;0;
2911;2535;"Grab 417";"Körperbestattung unter Steinpackung, die möglicherweise ehemals von senkrecht gestellten Platten umgeben war";3;0;0;0;
2911;2537;"Grab 478";"Lückenhafte Steinpackung";3;0;0;0;
2911;2538;"Grab 479";"Brandgrab ohne erkennbare Steinsetzungen, ""eine Überhügelung [ist] freilich zwingend vorauszusetzen""";3;0;0;0;
2911;2539;"Grab 480";"Stark gestörte Körperbestattung";3;0;0;0;
2911;2540;"Grab 490";"Eingetiefte Körperbestattung";4;0;0;0;
2911;2541;"Grab 502";"Körperbestattung in einer Grube, darüber einige Steine";3;0;0;0;
2911;2542;"Grab 511";"Hufeisenförmige Teilkreis ""aus zwei bis drei Lagen von Trockenmauerwerk, das aus Stabilitätsgrüden eine leichte Neigung zum Kreisinnern ausfwies"", an Hügel III angebaut; im Inneren einige Steinbrocken";2;0;0;0;
2911;2544;"Grab 537";"Körperbestattung, evtl. ursprünglich mit Überhügelung";4;0;0;0;
2911;2545;"Grab 554";"Eingetiefte Körperbestattung, im Zwickel zwischen Steinkreis III, Grab 511 und Abdeckung von Grab 402 [also wohl jünger als diese]";4;0;0;0;
2911;2546;"Grab 555";"Körperbestattung in Grabgrube, darüber wenige Steine";3;0;0;0;
2911;2547;"Grab 588";"Brandgrab mit rudimentär erhaltener Steinsetzung; ""Die Position der Bestattung auf der alten Oberfläche erfordert zwingend eines Überhügelung""";3;0;0;0;
2911;2557;"Grab 589";"Körperbestattung im Bereich einer größeren Steinansammlung";3;0;0;0;
2911;2558;"Grab 590 Körperbestattung";"Körperbestattung [nahebei wurde, allerdings auf anderem Niveau, einige Keramik ausgegraben, außerdem fiel Leichenbrand an; Baitinger erwägt weiteres Brandgrab, wobei ihm wohl zuzustimmen ist]";4;0;0;0;
2911;2566;"Grab 590 Brandbestattung";"Wohl Brandgrab [vielleicht durch die Körperbestattung von Grab 590 gestört]; über Grab 609";4;0;0;0;
2911;2567;"Grab 591";"Körperbestattung, nach Baitinger wohl überhügelt, evtl. an Grab 588 angebaut";3;0;0;0;
2911;2568;"Grab 599";"Körperbestattung unter lockerer Steinansammlung; vor der Dokumentation geplündert";3;0;0;0;
2911;2569;"Grab 601";"Körperbestattung, ""nachträglich im Kontaktbereich zwischen den älteren Hügeln 607 und 614"" niedergelegt; ""Ältere Steinsetzungen wie die Abdeckung von Grab 614 waren hierzu entfernt worden.""";3;0;0;0;
2911;2570;"Gräber 606/607/610";"Hügel, wohl mit nur noch in Resten erhaltenem Steinkreis, der offenbar an Hügel über Grab 614 angebaut war";3;0;0;0;
2911;2571;"Grab 608";"Hügel mit gut erhaltenem Steinkreis aus zwei Steinlagen in Trockenmauertechnik (Dm. 2.7-2,8 m); s des N-Teil des Steinkreises [also innerhalb des Hügels] Brandbestattung Grab 617B, nach Baitinger älter [Sachlage scheint nicht wirklich eindeutig zu sein]; ";2;0;0;0;
2911;2572;"Grab 609";"Körperbestattung, war ""offenbar im Zwickel zwischen den älteren Grabanlagen 607, 614 und 615 angelegt worden, wobei eine kurze Steinmauer, welche man an die Kränze um die Gräber 607 und 615 angesetzt hatte, eine Begrenzung nach W hin bildete. Diese Steins";3;0;0;0;
2911;2584;"Grab 611";"Brandgrab ""oberhalb der westl. Flanke des Steinkreises von Grab 615"", ""kann also erst zu einem Zeitpunkt angelegt worden sein, als sich im Gräberfeldbereich bereits eine dicke Schwemmschichtaus erodiertem Hanglehm und Schüttungsmaterial der Hügel gebildet";4;0;0;0;
2911;2585;"Grab 613";"Brandgrab ""0,14 m unterhalb des linken Beins der Körperbestattung 607""";4;0;0;0;
2911;2586;"Grab 614";"Hügel mit teilweise zerstörtem, teilweise nicht untersuchtem Steinkreis; ""Wahrscheinlich handelte es sich um einen Vollkreis, an den man später die Hügel 607, 609 und 615 angebaut hatte.""; im Inneren Steinpackung";2;0;0;0;
2911;2587;"Grab 615";"Hügel mit Steinkreis, war an Steinkreis von Grab 614 angebaut und überlagerte den von Grab 608; im Bereich der Hügel 608 und 615 lagen wohl mehrere Brandgräber, die bei Errichtung der Steinkreis und -packungen zerstört bzw. überlagert wurden";5;0;0;0;
2911;2588;"Grab 616";"Eingetiefte Körperbestattung, wenig sö vom Steinkreis um Grab 608";3;0;0;0;
2911;2593;"Grab 617";"Brandgrab, am n inneren Rand des Steinkreises von Grab 608, nach Baitinger wohl älter als letzteres";4;0;0;0;
2911;2594;"Grab 618";"Brandgrab, ""unterhalb der ungestörten Steinabdeckung von Grab 615"", wohl älter als letzteres";4;0;0;0;
2911;2595;"Grab 619";"Körperbestattung, im ö Zwickel der Steinkreise um die Gräber 614 und 615; ""Das Niveau entsrpach ungefähr dem der Oberkante des benachbarten Steinkranzes, d. h. Grab 619 war als Nachbestattung im Kontaktbereich älterer Hügel wohl als einfaches Erdgrab eing";4;0;0;0;
2911;2596;"Grab 621";"Körperbestattung, im Zwickel zwischen dem Steinkranz II und demjenigen um Grab 622, war von Steinpackung bedeckt und von Teilsteinkreis umgeben";2;0;0;0;
2911;2597;"Grab 622";"Hügel mit Steinkreis [Dm. 4,1-4,2 m), der wohl auf Steinkranz II Bezug nahm";2;0;0;0;
2911;2598;"Grab 623";"Brandgrab, ""unterhalb der W-Seite des Teilkreises um Grab 624 [nach Abbildung keine Störung zu erkennen, dann wohl älter als letzteres]";4;0;0;0;"2"
2911;2599;"Grab 624";"Sehr kleiner Hügel (Dm. 1,75 x 1,1 m) mit Teilsteinkreis, an Steinkranz III angebaut, aus bis zu 3 Lagen Trockenmauerwerk bestehend";2;0;0;0;
2911;2600;"Grab 626";"Brandgrab ""dicht unterhalb von Grab 624"" [im ö Bereich des Teilkreises]";4;0;0;0;"2"
2911;2601;"Grab 631";"Körperbestattung, auf alter Oberfläche angelegt, also wohl überhügelt";3;0;0;0;
2911;2603;"Grab 632";"Körperbestattung unter einer dichten Steinabdeckung, ehemals wohl überhügelt, im Zwickel der Steinkreise I, II und um Grab 621 liegend; nach N wohl durch Steinkreis abgeschlossen, der jedoch durch latènezeitliche Nachbestattung fast gänzlich zerstört wurd";3;0;0;0;
2911;2604;"Grab 633";"Brandgrab, ""direkt unter der nördl. Flanke des Teilkreises um Grab 621"" [vermutlich älter als dieses, da Steine des Kreises von Grab 621 Grab 633 überlagern]";4;0;0;0;
2911;2605;"Steinkreis I";"Steinkreissegment, dessen zugehörige Erstbestattung weitgehend modern zerstört war";3;0;0;0;
2911;2606;"Steinkreis II";"Teilkreissegment, an Steinkreis I angebaut; zugehörige Bestattung komplett modern zerstört";3;0;0;0;
2911;2607;"Steinkreis III";"Nur lückenhaft erhaltener Steinkreis, zugehörige Bestattung komplett zerstört; ""Der Steinkranz bestand alternierend aus senkrecht gestellten, ca. 0,2-0,4 m in der alten Oberfläche fundamentierten Muschelkalkplatten und Segmenten aus mehreren Lagen von Tro";3;0;0;0;
2914;2117;"Hügel 1969";"Keine Spuren einer ursprünglichen Bestattung beobachtet";3;0;0;0;
2919;2970;"Hügel 1976";"Hügel mit Kreisgraben (B. 1,2-2 m); im Hügel keine Befunde oder Funde, keine Hinweise auf Beraubung; allerdings hätten sich Skelettreste nicht erhalten, und antike Beraubung unmittelbar nach Grablege wäre auch nicht nachzuweisen; Hügel vielleicht hallstat";2;0;0;0;
2926;2711;"Grab 2";"Eingetieftes Brandgrab";4;0;0;0;
2926;2712;"Grab 3";"Eingetieftes Brandgrab";4;0;0;0;
2926;2713;"Grab 4";"Eingetieftes Brandgrab";4;0;0;0;
2930;3191;"Hügel 1";"Hügel mit Steinkreis von 1 m B.";3;0;0;0;
2934;2132;"Hügel 1967";"""Lehmiger Erdhügel""";3;0;0;0;
2937;2524;"Hügel 11";"Hügel, nur noch wenige Zentimeter hoch erhalten";3;0;0;0;
2937;2554;"Hügel 14";"Hügel";3;0;0;0;
2937;2555;"Hügel 15";"Hügel";3;0;0;0;
2937;2556;"Hügel 17";"Hügel mit Kreisgraben ""wohl der Reste einer hölzernen Hügeleinfassung. Eine Unterbrechung muß wohl als Eingang angesehen werden.""; mehrere Bestattungen";3;0;0;0;
2938;2583;"Hügel 1";"Hügel, durch Raubgrabungen schwer gestört; wohl mit mehreren Brandbestattungen";3;0;0;0;
2941;2573;"Grab 1";"Brandgrab";4;0;0;0;
2941;2574;"Grab 2";"Brandgrab";4;0;0;0;
2941;2575;"Grab 5";"Brandgrab";4;0;0;0;
2941;2576;"Grab 6";"Brandgrab";4;0;0;0;
2941;2577;"Grab 7";"Brandgrubengrab";4;0;0;0;
2941;2578;"Grab 8";"Brandgrab";4;0;0;0;
2941;2579;"Grab 11";"Brandgrab";4;0;0;0;
2941;2580;"Grab 12";"Brandgrab";4;0;0;0;
2941;2581;"Grab 13";"Wohl Grabkammer mit vermutlich ehemaliger Überhügelung, aber ohne Steinabdeckung";3;0;0;0;
2943;2676;"Hügel 1";"Vollkommen verebneter Hügel, der von 0,35 m breitem Gräbchen umgeben war, ""in dem dicht an adicht Holzpfosten gestanden hatten. Er ist im Südsüdosten auf 2,2 m unterbrochen. Diese Öffnung teilte ein einzelner Pfosten in zwei gleich große Hälften."" [wieder";3;0;0;0;
2943;2677;"Hügel 2";"Weitgehend verflachter Hügel mit umlaufender Gräbchenspur, in der Pfosten standen; auch diese im SSO unterbrochen";3;0;0;0;
2948;2561;"Hügel 1";"Leicht ovaler Hügel (9,5 x 8,5 m) [offensichtlich mit Steinpackung], dessen Rand durch große Kalksteinblöcke gekennzeichnet war";3;0;0;0;
2951;2777;"Hügel 1989";"Hügel mit Steinkreis und spärlichen Resten einer Steinpackung";2;0;0;0;
2961;2730;"Hügel 2";"Hügel (Dm. 15-16 m), unter der Lehmüberdeckung Steinpackung; auf dieser evtl. bei ersten Kampagnen zerstörte Nachbestattungen";2;0;0;0;
2961;2731;"Hügel 2 - Brandbestattung";"Brandgrab am ö Rand des Hügels 2, wohl Nachbestattung, von flachem Stein abgedeckt [Steinstele?]";2;0;0;0;"2"
