"Grabkomplex";"Grabnummer";"Grabbezeichnung";"Grabbeschreibung";"Grabcharakter";"Graberhaltung";"Grabausrichung";"Grabniveau";"Grubenlänge";"Grubenbreite";"Grubentiefe";"Grabkammer";"Grabkammerlänge";"Grabkammerbreite";"Mehrfachbestattung";"Grabberaubung";"Verziegelung des Bodens";""Brandschicht"";"Holzwände";"Holzdecke";"Holzboden";"Steinwände";"Steindecke";"Steinboden";"Steinpackungsdurchmesser";"Besonderheiten";"Arch_Geschlechtsbestimmung"
3111;2828;"Brandgrab";"Brandgrab mit mindestens 5 Gefäßen";"1";3;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3112;2829;"Brandgrab";"Brandgrab mit Bronzefund und mindestens 2 Keramikgefäßen";"1";3;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3114;2830;"Grab";"Körperbestattung in gestörter, z. T. zweireihiger Steinsetzung (3,5 x 3 m), mit Resten eines hölzernen Bodens; keine Spuren einer Grabgrube, jedoch dicht zu beiden Seiten des Skeletts ""Keilsteine"" [Kammer demnach sehr schmal; Befund spricht insgesamt für ";"4";3;13;1;;;;1;;0,40;1;0;0;0;0;0;1;1;0;0;;0;3
3115;2831;"Bestattung 200/1 (Grube 1)";"""Grube 1 [nach Mayer ca. 0,34 m tief] ergab unter der Phonolithplatte in 0,86 m Tiefe Skelettreste eines Embryos, über dem auffallend viele Beigaben lagen."" (Maier) [Beigaben tatsächlich zugehörig? von Mayer nicht infrage gestellt]; im Körbchenanhänger ""L";"1";2;5;2;0,35;0,30;0,86;3;;;0;0;0;0;0;0;0;0;1;0;;0;3
3115;2832;"Bestattung 200/2 (Grube 4)";"""Grube 4 enthielt in 0,99 m Tiefe unter Leichenbrand eine fast kreisrunde, flachhügelige Brandschüttung. Leichenbrand, verbrannte Bronzen und ausgeglühte Korallenperlen waren vermischt."" (Maier); es ""musste zuerst eine ca. 6 cm dicke, nach außen hin auske";"1";2;13;2;0,50;0,45;1,15;3;;;0;0;0;0;0;0;0;0;0;0;;0;3
3116;2834;"Grabkammer";"Eingetiefte annähernd 4,5 x 4,5 m große rechteckige, von 0,4-0,5 m dicken Steinpackung abgedeckte Kammer, enthielt wahrscheinlich 1,5 x 1,2 m große Holzkiste; darin befanden sich Funde (Keramik, Bronzen, halbiertes Schwein)";"2";2;9;2;4,50;4,50;;1;1,50;1,20;0;0;0;0;0;0;0;0;1;0;;0;0
3117;2836;"Grabkammer";"Eingetiefte Kammer [nach Plan eigentlich kein Zwischenraum zwischen Beigaben und Grubenwand], Beigaben teilweise unter einem [?] Steinblock; im SW Keramikgefäß mit Scheiterhaufenreste darin, im sö Grubenmitte zahlreiche Keramikgefäße, im sw Grubenmitte Ur";"2";2;5;2;3,00;2,70;0,60;2;3,00;2,70;0;0;0;0;0;0;0;0;0;0;;0;0
3118;2837;"Grab";"Körperbestattung mit Keramik";"4";2;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3119;2838;"Brandgrab";"In anstehenden Sandstein eingetiefte, mit Leichenbrand gefüllte Urne; ""Die Vertiefung war so eng bemessen, daß zum Urnenrand rundum ca. 1 cm Platz war.""";"1";3;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3120;2839;"Grabkammer";"Rechteckige Grabkammer, wohl unter Steinpackung, die bis an inneren Steinkranz reichte; in oberer Fundschicht über Steinen mindestens 2 Körpernachbestattungen; in unterer Skelettreste eines weiteren Individuums und Leichenbrand [Erstbestattung? keine Fund";"2";3;13;3;;;0,00;1;2,32;1,70;0;0;0;0;0;0;0;1;1;0;4,00;0;0
3121;2840;"Brandgrab";"Grube mit außerordentlich viel Leichenbrand, Holzkohle und Resten von mindestens 2 Gefäßen; in der Grube Kalkplatte, die Boden der in Kammer von Hügel 1/1983 liegenden Schüssel durchstieß";"1";2;9;2;0,35;0,30;0,35;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3122;2841;"Brandgrab";"Brandgrab mit Stele, die Teil des inneren Steinkreises von Hügel 1/1983 war [angesichts der T. der Grube (0,7 m), die nach P3 auch noch unter Steinpackung zu ziehen scheint, bleibt wenig andere Deutungsmöglichkeit, als daß Brandgrab in Grube B tatsächlich";"1";2;9;2;;;0,70;3;;;0;0;0;0;0;0;0;0;1;0;;0;0
3123;2842;"Grabkammer";"Grabkammer [Orientierung mit sehr starker Tendenz nach NW], von Steinpackung eingefaßt [ursprünglich wohl auch von ihr bedeckt]; unter der Packung an allen Seiten Holzreste, z. T. zusammenhängend bis 2,3 m Länge; von Ausgräbern als Scheiterhaufenreste ged";"2";3;13;3;;;0,00;1;2,56;2,44;0;0;1;1;0;0;0;1;1;0;5,00;1;0
3124;2843;"Brandgrab";"Durchmischte Fundzone, darin Scherben von mindestens 2 Gefäßen und Leichenbrandstücken; 0,1 m tiefer ungefähr dreieckige Verfärbung (Seitenlänge 1 m) mit Verziegelungszonen und Holzkohle; unter der einen Ecke ca. 0,1 m tiefer Urne, um die herum Leichenbra";"1";3;9;2;1,00;1,00;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3125;2844;"Grabkammer";"Körperbestattung mit reichem Trachtschmuck und Pferdegeschirr [und Keramikbeigaben?]";"2";3;9;1;;;;2;;;0;0;0;0;0;0;0;0;0;0;;0;3
3126;2845;"Grabkammer";"Grabkammer [Maße stark interpoliert und geschätzt; Orientierung der Kammer wohl nach N bis NW (nach Sonnenstand)]; im O Skelett mit leicht angewinkeltem linkem Bein und offensichtlich stark angewinkeltem linkem Unterarm; Keramik im SO und vor allem im W [";"2";3;9;3;;;0,00;1;3,00;3,00;0;0;0;0;0;0;0;1;1;0;;0;0
3137;2865;"Grab 1";"Körperbestattung mit Trachtschmuck, zu Füßen 1 Bronzekessel";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;1
3137;2866;"Grab 2";"Körperbestattung, mit je 6 Armringen an den Handgelenken, 1 Fibel am Hinterkopf und 1 Nadel an Stirn";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3137;2867;"Grab 3";"Körperbestattung, mit Trachtschmuck";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3137;2868;"Grab 4";"Körperbestattung, mit Trachtschmuck";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3138;2869;"Grab";"Angeblich Doppelbestattung [tatsächlich gleichzeitig], in Tuff eingetieft, vermutlich Grube holzverschalt; Skelette lagen angeblich kreuzweise übereinander; beim weiblichen Skelett Hohlohrringe, Gürtelblech und; kleine Bronzeringe in Brustgegend; zum männ";"4";3;9;2;;2,00;1,50;2;;;1;0;0;0;0;0;0;0;0;0;;0;4
3139;2870;"Körperbestattung";"Grube [Orientierung nach NNW mit starker Tendenz nach NW], darin Phonolithpackung (1,6 m x 0,6 m); Grube von schmalen Phonolithplatten eingefaßt, ""die entlang der Westseite senkrecht standen, an der Ost- und Nordseite jedoch schräg nach innen gefallen war";"4";2;13;2;2,00;0,75;1,25;2;;;0;0;0;0;0;0;0;1;1;0;1,10;0;3
3140;2871;"Grab";"Rechteckig Grube [Orientierung nach N mit starker Tendenz nach SSO], höher von unregelmäßiger Form; Skelett ""mit leicht angezogenen Beinen fast eingezwängt in der Grube. Der linke Arm lag gestreckt am Körper, auf dem angewinkelten rechten Arm ruhte der Ko";"4";1;5;2;0,90;0,57;0,75;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3141;2877;"Grab";"Körperbestattung in Grube, von Steinplatte (1,5 x 1 m) in 0,42 m T. abgedeckt [gesamtes Grab also mind. 0,8 m tief; vermutlich Platte von hölzerner Bretterlage über Grabgrube abgestützt, da Grabgrube zu klein erscheint, um Platz für Sarg/Kammer zu bieten]";"4";2;6;2;1,30;0,70;1,17;3;;;0;0;0;0;0;0;0;0;1;0;1,25;0;0
3142;2872;"Grab";"Ovale Grube mit kreisförmiger Ausbuchtung im S; 0,5 m über Grubensohle 2 schräg gegeneinander stehende Phonolithplatten mit darum herumlaufenden Verfärbungen [etwas kryptisch]; keine Holzreste beobachtet; Skelett schlecht erhalten, am Unterkiefer 3 Ringe";"4";2;5;2;1,80;1,10;1,15;4;;;0;0;0;0;0;0;0;0;1;0;;0;0
3144;2874;"Abschnitt b";"Wohl Körperbestattung unter Steinbrocken; wenige Skelettreste, einige Beigaben [Skelettreste leider nicht genau zuweisbar]; dabei 2 ""längliche, 2-3 cm starke, holzkohleartige Verfärbungen"", die nach NO verliefen";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;;0;3
3145;2875;"Grab";"Grube (B. 0,6-0,7 m; 1,05 m tief), ab 0,33 m T. von großer und kleiner Phonolithplatte abgedeckt (1 x 0,8 m bzw. 0,25 x 0,25 m); in 0,64 m T. Grubenumriß sichtbar (1,9 x 1-1,2 m), der in die T. kleiner wurde; bei 0,75 m vereinzelte kalzinierte Knochen [re";"4";3;7;2;1,60;0,65;1,05;3;;;1;0;0;0;0;0;0;0;1;0;1,00;0;4
3146;2876;"Körpergrab";"Unregelmäßige Grube (1,6 x 0,6-1,1 m), unter mehreren Phonolithplatten (größte 1,4 x 0,7 m) ab 0,27 m T.; Grubenumriß in 0,59 m T. sichtbar; Skelett in gestreckter rechter Seitenlage mit stark angewinkelten Armen; rechtes Bein leicht angezogen, linkes in ";"4";2;5;2;1,60;0,80;;3;;;0;0;0;0;0;0;0;0;1;0;1,20;0;3
3147;2878;"Grab";"Modern durchwühlte Steinpackung (2,05 x 1,2 m) über langgestreckt trapezförmiger Grube, die ab 0,75 m T. erkannt wurde; darin gut erhaltenes Skelett mit leicht nach S verschobenen Beinen und leicht angewinkeltem linkem Arm; neben linkem Femur 2 ineinander";"4";3;7;2;2,20;0,95;1,07;3;;;1;0;0;0;0;0;0;0;1;0;1,62;0;4
3148;2879;"Grab";"Grube, bis 0,35 m in gewachsenen Boden eingetieft, von mehreren Phonolithplatten bedeckt (2,3 x 0,9 m); keine Holzreste; Skelett mäßig erhalten, beide Hände auf Beckenschaufeln liegend; links des Beckens Keramikgefäß";"4";2;4;2;1,95;1,00;1,00;4;;;0;0;0;0;0;0;0;0;1;0;1,70;0;0
3149;2880;"Grab";"Körperbestattung";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3150;2881;"Grab";"Abgerundet rechteckige Grube, mit Phonolithplatten ausgekleidet und abgedeckt; Skelett mäßig erhalten, Füße übereinandergelegt; linker Arm auf linker Beckenschaufel liegend, rechter Arm sehr stark angewinkelt, so daß Hand neben Schulter lag; an den Armen ";"4";2;15;2;2,10;1,10;;2;;;0;0;0;0;0;0;0;1;1;0;;0;3
3151;2882;"Grab";"Körperbestattung";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3152;2883;"Grab";"Körperbestattung";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3153;2884;"Grab";"Körperbestattung";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3154;2885;"Grab";"Körperbestattung";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3155;2890;"Brandgrab ö der Mitte";"Eingetieftes Brandgrab, etwas ö der Mitte [Erstbestattung?], darin Leichenbrand, Holzkohle und Keramikscherben und 2 Lignitarmringe";"4";3;9;2;1,20;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;3
3155;2891;"Brandgrab sw der Mitte";"Eingetieftes Brandgrab, sw der Hügelmitte, darin Leichenbrand, Holzkohle und Keramikscherben";"4";3;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3156;2892;"Brandgrab";"Eingetieftes Brandgrab, dessen Grubenwände mit 4 senkrecht stehenden Steinplatten ausgekleidet waren und das mit einer Steinplatte abgedeckt war; in der Steinkiste Keramikgefäß, Einzelscherben, Holzkohle und Leichenbrand";"2";2;9;2;0,80;0,60;;1;0,60;0,40;0;0;0;0;0;0;0;1;1;0;;0;0
3157;2893;"Körperbestattung";"Körperbestattung mit Trachtschmuck";"2";3;13;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3158;2894;"Körpernachbestattung";"Körpernachbestattung unter einer Steinpackung aus mächtigen Blöcken (2,3 x 1,2 m); Skelett recht gut erhalten, am linken Ellenbogen Rasiermesser und Bogenfibel";"3";2;14;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;1,75;0;1
3158;2895;"Zentrales Brandgrab";"Brandgrab in hölzerner Grabkammer; an s Kammerwand 5 Gefäße; w und s der Kammer mehrere verkohlte Bretter";"2";2;13;3;;;0,00;1;1,30;1,05;0;0;0;0;1;0;0;0;0;0;;0;0
3159;2896;"Grabkammer";"Grabkammer, auf einer durch verziegelten Lehm und Holzkohlestücke gekennzeichneten Fläche von 2,6 x 2 m angelegt; in sö [also wohl ö] Ecke scharf abgegrenztes, rechteckiges Leichenbrandhäufchen (wohl in vergangenem organischem Behälter); darauf Bronzenade";"2";2;4;3;;;0,00;1;1,20;1,00;0;0;1;1;0;0;0;0;0;0;;0;0
3160;2897;"Brandgrubengrab 66";"Angeblich nachträglich in Hügel eingetieftes Brandgrab unter einer Steinabdeckung; in Grubenverfüllung Leichenbrand, Holzkohle, Grobkeramik";"3";2;9;2;0,70;0,60;0,30;4;;;0;0;0;0;0;0;0;0;1;0;;0;0
3160;2899;"Grabkammer";"Wohl Grabkammer [Ausdehnung und Orientierung interpoliert; nach Reim L. 1,9-2,1 m]; großer Teil des Kammerbodens von Holzkohlestreuung bedeckt [nö Rand relativ scharf begrenzt und mit Keramikreihe übereinstimmend, deshalb nachträglich eingefüllt?]; in O H";"2";3;4;3;;;0,00;2;2,00;1,70;1;0;0;1;0;0;0;0;0;0;;0;4
3161;2898;"Körpergrab";"Körperbestattung in Grube; im Brustbereich Bronzeringchen";"1";2;9;2;0,65;0,25;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3162;2900;"Grabkammer";"Wohl Grabkammer [Orientierung und Ausmaße interpoliert], unter einer rechteckigen Steinpackung; Kammerboden von im NW, SW und SO scharf begrenzten Holzkohleschicht mit Leichenbrandstückchen und Lehmstücken bedeckt [Scheiterhaufenreste, offensichtlich erst";"2";2;4;3;;;0,00;2;1,80;1,55;0;0;0;1;0;0;0;0;1;0;;0;0
3163;2901;"Grabkammer";"Wohl Grabkammer, auf einer Holzkohleschicht; Boden darunter verziegelt; in der Holzkohleschicht zerscherbte Grobkeramik; in S-Ecke Leichenbrandhaufen; in sonstiger Kammer insgesamt 6 Keramikgefäße und 1 Bronzeringchen";"2";2;4;3;;;0,00;2;1,00;1,00;0;0;1;1;0;0;0;0;0;0;;0;0
3164;2902;"Grabkammer";"Wohl Grabkammer [Orientierung und Ausdehnung interpoliert], am ""Ort des niedergebrannten Scheiterhaufens errichtet"", offenbar starke Holzkohlekonzentrationen auch außerhalb der Grabkammer; diese offenbar von Steinen umstellt; Keramikgefäße an W- und O-Wan";"2";3;13;3;;;0,00;2;1,00;1,00;0;0;1;1;0;0;0;1;0;0;;0;0
3165;2903;"Grabkammer";"Wohl Grabkammer [wahrscheinlich NW ausgerichtet]; mehrere Bronzebeigaben";"2";3;9;1;;;;2;;;0;0;0;0;0;0;0;0;0;0;;0;3
3166;2904;"Brandgrab";"In die Scheiterhaufenreste eingetieftes und von Steinplatte abgedecktes Brandgrab; in der Grube 6 Gefäße und Eisenrest";"2";3;9;2;;;;3;;;0;0;1;1;0;0;0;0;1;0;;0;0
3167;2905;"Brandgrab";"In der Hügelmitte Brandschüttung, die auf 3 Seiten von verbrannten Holzbalken eingegrenzt war [aber offenbar keine Verziegelung des Bodens]; darin vereinzelter Leichenbrand; durch Brandschüttung hindurch Grube eingetieft; darin wenig Leichenbrand und 1 Ke";"2";2;9;2;;;;3;;;0;0;0;1;0;0;0;0;1;0;;1;0
3168;2906;"Grabkammer";"Wohl Grabkammer [nach Plan wohl NW-orientiert]; ""Brandschüttung ... in Teile der Kammer eingefüllt""; darin angeschmolzene Armringfragmente; auf Leichenbrandhaufen 2 unverbrannte Armringe; mindestens 9 Keramikgefäße";"2";3;9;3;;;0,00;2;1,90;1,40;0;0;0;1;0;0;0;0;0;0;;0;3
3169;2907;"Grabkammer";"Brandgrab, darin 2 Armringe";"2";3;9;1;;;;2;;;0;0;0;0;0;0;0;0;0;0;;0;3
3170;2908;"Grab 2";"Körperbestattung, wohl ssö der Hügelmitte, aber noch innerhalb des Steinkreises, unter einer Steinpackung (2,3 x 1,3 m); rechts des Schädels Lanzenspitze, um die Körpermitte Eisenleibring, auf Brust Fibel";"3";2;19;1;;;;4;;;0;0;0;0;0;0;0;0;1;0;1,80;0;1
3171;2909;"Grab 2";"Körperbestattung, wohl zentral angelegt; mit mehreren Fibeln";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3172;2910;"Brandgrab";"Brandgrab, unterhalb des Zentralgrabes von Hügel 26; in Grube Scheiterhaufenrückstände, Grobkeramik und Nadelbruchstück";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;1;0
3173;2911;"Brandgrab";"Eingetieftes Brandgrab; darin 2 Armringe";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3174;2912;"Brandgrab";"Eingetieftes Brandgrab mit Nadel und Rasiermesser";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;1
3175;2913;"Brandgrab";"Eingetieftes Brandgrab, mit Toilettebesteck";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3176;2914;"Brandgrab";"Eingetieftes Brandgrab, mit Nadel und Ringperle";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3177;2915;"Brandgrab";"Eingetieftes Brandgrab, mit 2 schmalen Schaukelfußringen";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3178;2916;"Brandgrab";"Mit Steinen ausgekleidete und abgedecktes, eingetieftes Brandgrab; darüber Körperbestattung eines Säuglings [Bestattungen wohl nicht allzuweit auseinanderliegend]";"1";3;9;2;;;;4;;;0;0;0;0;0;0;0;1;1;0;;0;0
3178;2917;"Körperbestattung";"Körperbestattung eines Säuglings auf einer Steinschicht über dem Brandgrab";"3";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;1;;0;0
3179;2923;"Brandgrab";"Durch modernes Soldatengrab gestörte bis zu 0,1 m dicke Holzkohleschicht mit 1,5 m Dm. (zusammengefegter Scheiterhaufen), darunter Boden ziegelrot gebrannt (aufgebrachte planierte Schicht von 9 m Dm. oder uk-zeitliche Kulturschicht?); im Umkreis weitere H";"2";3;9;3;;;0,00;4;;;0;0;1;1;0;0;0;0;0;0;;0;0
3180;2932;"Brandgrab";"Verziegelte ""Brandtenne"" auf der Planier-/Siedlungsschicht, darauf verzogene Gefäßscherben und Leichenbrand";"2";3;9;1;;;;4;;;0;0;1;1;0;0;0;0;0;0;;0;0
3181;2944;"Grab";"Grube, an Oberkante auf Fläche von 0,45 x 0,45 m und 0,05-0,1 m Dicke Holzkohleschicht mit verziegelten Lehmbröcken und Leichenbrand (Scheiterhaufenresten); darunter aus 3 Kalksteinplatten bestehende Abdeckung, die von an S-Wand gestellte Steinplatte gest";"1";1;7;2;0,45;0,30;0,55;2;0,45;0,30;1;0;0;1;0;0;0;0;1;0;;0;4
3182;2945;"Grab";"Quadratische Grube mit abgerundeten Ecken, von mehreren Kalksteinplatten abgedeckt, von denen eine bis zur Sohle reichte; am Grubenboden Grube von eher dreieckiger Form; in N-Ecke 3 zerscherbte Gefäße, dabei Leichenbrand; in ö und s Ecke je 1 weiteres Gef";"1";2;9;2;0,40;0,40;0,40;3;;;0;0;0;0;0;0;0;0;1;0;;0;0
3183;2946;"Brandgrab";"Rechteckige Grube [obere Hälfte offenbar ""abrasiert""], deren Wände in Grubenmitte nahezu spitz zusammenliefen und mit Kalksteinplatten ausgekleidet waren, verfüllt mit mit Holzkohle und Leichenbrand vermischter lehmiger Erde; in Grubenmitte 3 Keramikgefäß";"1";3;9;2;0,40;0,25;0,50;3;;;0;0;0;0;0;0;0;1;0;0;;0;0
3184;2947;"Brandgrab";"Grube mit senkrechten Wänden, mit mit Holzkohle vermischter lehmiger Erde verfüllt [obere Hälfte offenbar ""abrasiert""]; nahe sö Wand Urne, mit Schale abgedeckt";"1";3;9;2;0,30;0,30;0,15;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3185;2948;"Brandgrab";"Rechteckige Grube [obere Hälfte offenbar ""abrasiert""] mit senkrechten Wänden und ebener Sohle, mit mit Holzkohle und Leichenbrandstückchen durchsetzter lehmiger Erde verfüllt; an S-Wand Urne";"1";2;7;2;0,38;0,31;0,10;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3186;2949;"Brandgrab";"Rechteckige Grube mit inkohlter Holzabdeckung aus 2 schmalen Querhölzern und darauf aufliegenden 4 breiten Deckbrettern (0,7 x 0,6 m); in N-Ecke Urne, daben wohl zugehörige Deckschale; in S-Ecke Kegelhalsgefäß; Grube mit lehmiger Erde verfüllt [also keine";"1";2;4;2;0,78;0,58;0,18;1;0,78;0,58;0;0;0;0;0;1;0;0;0;0;;1;0
3187;2951;"Brandgrab";"Bis in anstehenden Boden eingetiefte rechteckige Grube [oberer Teil offenbar ""abrasiert]; im oberen Teil mmit Holzohle und vereinzelten Leichenbrandstückchen vermischtem Lehm verfüllt, unterer Teil mit fast reiner Holzkohle gefüllt; nahe N-Wand Reste eine";"1";3;13;2;0,40;0,40;0,13;3;;;0;0;0;1;0;0;0;0;0;0;;0;0
3188;2952;"Brandgrab";"Fast quadratische Grube (im oberen Bereich 1,2 x 0,9 m groß), mit Abdeckung aus meist plattenförmigen Sand- und Kalksteinen; in der lehmigen Grubenfüllung Holzkohlereste und Leichenbrandstücke; Grubenboden mit Steinplatten ausgelegt; in S-Ecke mit Decksch";"1";2;6;2;0,95;0,90;0,53;3;;;0;0;0;0;0;0;0;0;1;1;;0;0
3190;2953;"Grabkammer";"Wohl Grabkammer, unter einer Steinpackung, keine Holzeinbauten nachgewiesen [Kammerausmaße interpoliert; nach Plan ziemlich deutlich N-S-orientiert (nicht NW-SO, wie Gerdsen und Dirscherl schreiben); evtl. aber N-Pfeil falsch, auch wenn es sonst keine Hin";"2";2;5;3;;;0,00;2;2,50;2,50;0;0;1;1;0;0;0;1;1;0;;0;1
3191;2954;"Grabkammer";"Weitgehend vergangene hölzerne Grabkammer, mit ""0,1 m Wandstärke und bis zu 0,2 m dicken Grundbalken, fast genau N-S orientiert ... In der Kammer verstreut Scheiterhaufenasche mit Spuren von Leichenbrand, stellenweise über die Kammerfläche hinausgehend; i";"2";3;9;3;;;0,00;1;3,00;2,80;0;0;0;1;1;0;0;0;0;0;;0;1
3192;2955;"Grab";"Grab [keinerlei Einzelheiten mitgeteilt; Zusammengehörigkeit der bei Ettel abgebildeten Funde deshalb nicht gesichert]";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;1
3193;2957;"Grab";"Grube, 0,6 unter Oberfläche; darin weitere 0,7 m tiefer Holzeinbau mit Skelett [angeblich W-O-orientiert]; an rechter Schädelseite Nadel; am linken Unterarm Eisenring, dabei Bronzespuren; unterhalb der Füße mehrere Keramikgefäße";"4";2;9;2;5,10;2,00;1,30;1;3,00;1,00;0;0;0;0;1;0;0;0;0;0;;0;1
3194;2958;"Grab";"Körperbestattung in Grube mit Resten eines Holzeinbaus; an Beigaben Rasiermesser und 2 Lignitarmringe [!], dazu 2 Keramikgefäße";"4";3;9;2;;;1,20;2;;;0;0;0;0;1;0;0;0;0;0;;0;2
3195;2959;"Grab";"Skelett mit 2 Armringen und Keramikgefäß";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;3
3196;2960;"Grab";"Angeblich N-S-orientiertes Skelett, links der Füße 2 Keramikgefäße";"4";3;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3197;2961;"Brandgrab";"Fast kreisrunde Grube, mit ""Brandschutt"" verfüllt; darin Urne mit Leichenbrand und 2 weitere Gefäße";"1";3;9;2;0,70;0,70;0,65;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3198;2962;"Grab";"Grube, ab 0,7 m T. sichtbar; darin schlecht erhaltenes Skelett [angeblich SO-NW-orientiert]; neben linkem Unterschenkel ""Eisenschnalle"", unterhalb der Füße Keramikgefäß";"4";2;9;2;;;1,30;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3199;2963;"Brandgrab";"Leicht ovale Grube mit schwärzlicher Füllung; darin Scherben und wenig Leichenbrand";"1";3;9;2;0,70;0,70;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3200;2964;"Brandgrab";"""Kreisrunde, mit Brandschutt gefüllte Grube ...; in der Grube zur Hälfte mit Leichenbrand gefüllte Urne mit Deckschale"" [vermutlich Leichenbrand eines Erwachsenen bei der Menge]";"1";2;9;2;;;0,65;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3201;2965;"Brandgrab";"""Kreisrunde Grube mit Steinabdeckung und Brandschuttfüllung, darin zur Hälfte mit Leichenbrand gefüllte Urne mit Deckschale und Scherben von ein bis zwei weiteren Gefäßen.""";"1";2;9;2;;;;3;;;0;0;0;0;0;0;0;0;1;0;;0;0
3202;2966;"Grab";"""0,8 m tief die Reste eines NO-SW-orientierten Skeletts ...; unterhalb der Knie fünf eng beieinander liegende Gefäße""";"4";4;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3203;2967;"Grab";"""1,10-1,2 0 m tief Reste eines NO-SW-orientierten Skeletts"", rechts des Schädels 2 ineinandergestellte Keramikgefäße, an beiden Unterarmen Eisenringe";"4";2;9;1;;;;4;;;0;0;0;0;0;0;0;0;0;0;;0;0
3204;2968;"Brandgrab";"Unregelmäßig wannenförmige Grube (teilweise bereits zerstört), mit schwarzer Erde verfüllt, darin einige Leichenbrandstücke; im S beutelförmige Vertiefung, darin mit Leichenbrand und wenig Holzkohle gefüllte Urne mit Deckschale; um die Urne wenige Scherbe";"1";3;9;2;;;0,80;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3205;2969;"Brandgrab";"Grube (größtenteils zerstört), mit schwarzer Erde verfüllt, darin vereinzelte Leichenbrandsplitter und zur Hälfte mit Leichenbrand gefüllte Urne mit Deckschale; darin einige Beigaben";"1";3;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;3
3206;2970;"Brandgrab";"Unregelmäßig kreisförmige Grube mit leicht wannenförmigem Profil, 0,4 m unter Oberfläche nachweisbar und 0,15 m tief; verfüllt mit schwarzer Erde, darin wenig Leichenbrand und Scherben";"1";3;9;2;1,00;1,00;0,55;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3207;2971;"Brandgrab";"""Ovale, schräg in den Kies eingeschnittene Grube mit dunklem Brandschutt, zerstreuten, verbrannten Knochenstücken (Leichenbrand?) und Scherben; auf dem Grubenboden eine gut erhaltene, mit vier Rollsteinen verkeilte Urne mit Leichenbrand; an den Hals der U";"1";2;9;2;;;;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
3208;2972;"Brandgrab";"""Fast kreisrunde, in zwei Stufen eingetiefte Grube; oberer Dm. 0,88 m, unterer Dm. 0,55 m; Grubensohle 1,1 m unter der heutigen Oberfläche; Füllung: Brandschutt, darin die Urne mit der Hauptmasse des Leichenbrandes, daneben Scherben und 'Knochenrechtchen'";"1";3;9;2;0,88;0,88;1,10;3;;;0;0;0;0;0;0;0;0;0;0;;0;0
